datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_date_heure_restitution_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date
objets-trouves-restitution,65afc0b17a8dc9e14025dea7d6a2c23754979147,2023-04-06T09:01:33.082Z,0087113001,2020-10-03T12:22:01+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-10-03T10:11:17+00:00
objets-trouves-restitution,1e2f6f3fd393152e78be045a23e7b46cb23af4fc,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-10-02T10:35:01+00:00
objets-trouves-restitution,b2e305f34a89a5f83a0935d80e70f02aa1440bbe,2023-04-06T09:01:33.082Z,0087113001,2020-10-02T16:48:15+00:00,Pièces d'identités et papiers personnels,Paris Est,Pièce d'identité personnelle et autre,Objet trouvé,2020-10-01T12:52:17+00:00
objets-trouves-restitution,d075fc6248c06c69b666a7d2e5f60f6bec68648a,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-10-01T08:45:28+00:00
objets-trouves-restitution,8afc26fb2e7c0a01a09fc46c7e3b8f1f73149067,2023-04-06T09:01:33.082Z,0087113001,2020-10-07T12:56:37+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-10-01T08:34:42+00:00
objets-trouves-restitution,67be82b53ad4e0dcbc4ff7fb3a6ceab93d8ac804,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Sacoche ventrale, banane",Objet trouvé,2020-10-01T08:11:57+00:00
objets-trouves-restitution,3b8aabc481e74bfb05d7e45dd9ff5bd3904cc468,2023-04-06T09:01:33.082Z,0087113001,2020-10-08T12:10:48+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-10-01T07:49:40+00:00
objets-trouves-restitution,808c4ffc2517b70b49297fae1e5844e6d31d5bd1,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-10-01T07:44:38+00:00
objets-trouves-restitution,3a6e7708ba17742511b1d1df2e7e881dd9df8b93,2023-04-06T09:01:33.082Z,0087113001,2020-10-05T12:14:14+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à main,Objet trouvé,2020-10-01T07:35:45+00:00
objets-trouves-restitution,544dc7a83a5c5047d096ad8804b34ac74b041a0e,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2020-09-29T13:04:52+00:00
objets-trouves-restitution,2785a319deb9049f855145f31d296824d99cbd03,2023-04-06T09:01:33.082Z,0087113001,,Pièces d'identités et papiers personnels,Paris Est,Carte Vitale,Objet trouvé,2020-09-29T12:27:52+00:00
objets-trouves-restitution,11f47b667b59871a61c4116613651cf7d52008df,2023-04-06T09:01:33.082Z,0087113001,2020-10-03T08:45:54+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-29T07:33:56+00:00
objets-trouves-restitution,29ebfb23df6c8facd009cd32f056bf80c4e04818,2023-04-06T09:01:33.082Z,0087113001,2020-09-28T14:15:28+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-28T13:19:12+00:00
objets-trouves-restitution,9a245ddac265cd8bdfd13dad0151c07fdfabe732,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-28T10:55:43+00:00
objets-trouves-restitution,2c842524240ef9110cdce730278d63d24f548c30,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-28T10:52:48+00:00
objets-trouves-restitution,40db68502d10cd286391f2a8d2227b915cdcda21,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Attaché-case, serviette",Objet trouvé,2020-09-28T10:22:45+00:00
objets-trouves-restitution,644846b9b5d7058a914adff6b287a8df9742dd98,2023-04-06T09:01:33.082Z,0087113001,2020-10-14T11:42:32+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-28T09:39:34+00:00
objets-trouves-restitution,297cdc66285c956582a2968dd3fa0da782cd835e,2023-04-06T09:01:33.082Z,0087113001,2020-10-06T09:09:07+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-28T08:01:54+00:00
objets-trouves-restitution,9ad461f4d6b89265ab848a5b04074deb0165b020,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-28T07:27:25+00:00
objets-trouves-restitution,0a58df72dd757a003fb108112cb2c8ae9a733134,2023-04-06T09:01:33.082Z,0087113001,2020-10-26T15:16:59+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-28T07:23:45+00:00
objets-trouves-restitution,fec9211dcceb8544d227a4f55a88f77e518800c8,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-28T07:22:17+00:00
objets-trouves-restitution,1afa580805f0bfb40149c612d785fc5e851043fb,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-28T07:01:51+00:00
objets-trouves-restitution,7793045dd4dc234bd6078957684ffd9737b545ab,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2020-09-26T09:31:21+00:00
objets-trouves-restitution,c0d27cf7872c294730d0e2a0bc4bfb9463b9ec35,2023-04-06T09:01:33.082Z,0087113001,2020-09-28T11:56:02+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2020-09-26T09:04:55+00:00
objets-trouves-restitution,e6975ac5bf2034920b5a3cb5c1b053cb5d027613,2023-04-06T09:01:33.082Z,0087113001,2020-09-28T06:02:36+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-26T07:16:14+00:00
objets-trouves-restitution,062a5e299beaa49f6b9f43f6787daed06d9c7cc5,2023-04-06T09:01:33.082Z,0087113001,2020-10-05T16:38:23+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-25T10:24:27+00:00
objets-trouves-restitution,3f6eac40a9a019af9c24140d8aadee7c7ef6a3eb,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-25T10:24:14+00:00
objets-trouves-restitution,29ccfb3635f39b679c65aee54508829895043539,2023-04-06T09:01:33.082Z,0087113001,2020-10-03T08:59:15+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-25T08:38:21+00:00
objets-trouves-restitution,7e9493f8f1fadb34e8d752c367f1150d7f9c21b0,2023-04-06T09:01:33.082Z,0087113001,2020-09-23T12:54:22+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-23T12:35:38+00:00
objets-trouves-restitution,fb3fdc9605097b38cab8580853ed486d55d48d76,2023-04-06T09:01:33.082Z,0087113001,,Pièces d'identités et papiers personnels,Paris Est,Pièce d'identité personnelle et autre,Objet trouvé,2020-09-23T08:50:22+00:00
objets-trouves-restitution,eff01e22929687a1c62eb1191e66d94cb1cf554f,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-23T08:44:03+00:00
objets-trouves-restitution,c04efe81d1eb45cc796ea0f8b7d5cfabdb333c37,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-23T08:39:16+00:00
objets-trouves-restitution,a090d7dc90d27561bc54d5bb80139111e98cea86,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-23T08:34:22+00:00
objets-trouves-restitution,c394c52a2936b0c78e7640217abe7c745e854429,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-22T10:03:39+00:00
objets-trouves-restitution,27cb24e6bb6fdc6fdedda7ed4efdd0c75f9f5288,2023-04-06T09:01:33.082Z,0087113001,2020-09-23T13:33:49+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-22T08:18:26+00:00
objets-trouves-restitution,ddcfc3d722ed8119f028fb37a6d29425f566a8a0,2023-04-06T09:01:33.082Z,0087113001,2020-10-14T11:44:26+00:00,Pièces d'identités et papiers personnels,Paris Est,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-09-21T10:31:10+00:00
objets-trouves-restitution,facc5e0cbc4c49906a361d2beb06c96975077cf2,2023-04-06T09:01:33.082Z,0087113001,2020-09-22T08:16:25+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-21T08:49:34+00:00
objets-trouves-restitution,81a374eead7cc6d7a0799d7d372bab926dd04eba,2023-04-06T09:01:33.082Z,0087113001,2020-09-26T11:22:57+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-21T08:28:34+00:00
objets-trouves-restitution,ffbbaffded58ab75e98585ffa4f9f91251a10093,2023-04-06T09:01:33.082Z,0087113001,2020-09-21T13:32:53+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-21T08:16:03+00:00
objets-trouves-restitution,7682ef486876b2edd58b5a743d98c6d7af4eef94,2023-04-06T09:01:33.082Z,0087113001,2020-10-01T12:29:34+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2020-09-18T14:50:22+00:00
objets-trouves-restitution,83a9616ad7ca774d5634daf3f66f434420b7b38b,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-18T09:50:57+00:00
objets-trouves-restitution,0c85665a1da3ec573e05839c904afd466d5315cb,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-18T09:46:48+00:00
objets-trouves-restitution,d339eff7d68977a31f64d7b151ecebaf2e9a590a,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Tablette tactile,Objet trouvé,2020-09-17T13:02:54+00:00
objets-trouves-restitution,f016957437582f89459238dd4c8bb4cbecf55f06,2023-04-06T09:01:33.082Z,0087113001,2020-09-28T08:08:03+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-17T08:46:03+00:00
objets-trouves-restitution,442ea5abedfb8b6e5674af2b32663bc9ce3a2d69,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-09-16T09:07:53+00:00
objets-trouves-restitution,8efad604eeec80a7ec5e1115dd0b204c63229d0f,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-16T07:50:31+00:00
objets-trouves-restitution,bc68c05106de993ee8bb359239e88c8f54fce9f6,2023-04-06T09:01:33.082Z,0087113001,,Pièces d'identités et papiers personnels,Paris Est,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-09-15T12:04:26+00:00
objets-trouves-restitution,fdfccfa3965a35992100795f63876c171f0361da,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-15T11:54:12+00:00
objets-trouves-restitution,d30288b28882a7b74d3ae944b528088a6efe3d5e,2023-04-06T09:01:33.082Z,0087113001,2020-10-05T09:42:51+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-15T09:26:54+00:00
objets-trouves-restitution,5e99144f23ceacce147f4e43d0fe446509007aeb,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-14T14:30:16+00:00
objets-trouves-restitution,adb95785ef28369f6377e43f613a7199870381d9,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-14T10:04:47+00:00
objets-trouves-restitution,02b2483bcf8d8069fd77dc4d746b68a9d777c2d5,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-14T09:15:47+00:00
objets-trouves-restitution,fff0b22becfae6b10db221fb4d4bb08a6f7215c0,2023-04-06T09:01:33.082Z,0087113001,2020-09-19T14:47:15+00:00,"Vélos, trottinettes, accessoires 2 roues",Paris Est,Vélo,Objet trouvé,2020-09-14T08:54:30+00:00
objets-trouves-restitution,23cee9ef63b827952156eb8cba128f658b011777,2023-04-06T09:01:33.082Z,0087113001,,"Vélos, trottinettes, accessoires 2 roues",Paris Est,Vélo,Objet trouvé,2020-09-14T08:54:18+00:00
objets-trouves-restitution,e441547f200b4cd0c47d20e46702ee1bf5db34f1,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-14T08:43:19+00:00
objets-trouves-restitution,032c6e68c5df9585b15d083b7a08415f71942aa1,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-14T08:26:37+00:00
objets-trouves-restitution,5df6b1158681e97f2415db823315a6899fdb927b,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-14T08:19:35+00:00
objets-trouves-restitution,724ae6640b73fc49b2c3dc5c90b9c18f43f4c5aa,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-14T07:53:27+00:00
objets-trouves-restitution,a5c45e71a805f9a067665676ed9df3e0366f91af,2023-04-06T09:01:33.082Z,0087113001,2020-09-14T13:56:02+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-09-12T07:24:19+00:00
objets-trouves-restitution,f1ffc92a745936586b577ba7c842385427d3e1e3,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-12T07:15:24+00:00
objets-trouves-restitution,d4706282e860f27152ec88f9a390d681b473103d,2023-04-06T09:01:33.082Z,0087113001,2020-09-15T08:31:31+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-09-11T08:39:58+00:00
objets-trouves-restitution,083a5cad96646b0ffb772f4d19bfdc3c04359410,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-11T08:25:41+00:00
objets-trouves-restitution,5611f009ff9cf20edbd107e3dfa46ccb501a2b86,2023-04-06T09:01:33.082Z,0087113001,2020-09-12T07:11:10+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-09T09:35:23+00:00
objets-trouves-restitution,7da640c3498086323a79641892b97c2163d2d9ae,2023-04-06T09:01:33.082Z,0087113001,2020-09-10T07:20:14+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-08T12:45:16+00:00
objets-trouves-restitution,450ce3ddf0090f69ce2cda46f793d642700417c0,2023-04-06T09:01:33.082Z,0087113001,2020-09-14T13:55:21+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à main,Objet trouvé,2020-09-08T10:19:55+00:00
objets-trouves-restitution,86c7bd8a6b107c9e474dacc30ee9703c3d536a3f,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Sacoche pour ordinateur, photo, vidéo",Objet trouvé,2020-09-08T07:15:42+00:00
objets-trouves-restitution,b338315c2f027e7b349028a800b42b0058e3ec5e,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-08T07:09:11+00:00
objets-trouves-restitution,a1e50c91594c91e870a8e4e3b874773f9c0f05cd,2023-04-06T09:01:33.082Z,0087113001,2020-09-08T07:51:57+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-08T06:37:07+00:00
objets-trouves-restitution,e4fd0d6e54add7fc7b89ea5ffb442606419ee15d,2023-04-06T09:01:33.082Z,0087113001,2020-09-07T16:22:15+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-07T13:35:06+00:00
objets-trouves-restitution,089d2f2f6344be2211d0246da6c1278d851b72d9,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2020-09-07T10:23:04+00:00
objets-trouves-restitution,55207f3d95012295f011e11fa2d54a348eea0ec1,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-07T07:31:24+00:00
objets-trouves-restitution,b1afda8cc5da243a00a8e6d74c8c52298182f927,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-07T07:05:53+00:00
objets-trouves-restitution,38f709965a86c41eaabfa1af0def5ffd15aa9389,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-04T14:30:29+00:00
objets-trouves-restitution,19240c962515bc2b3355d89202d2e95bad04b096,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-09-04T14:19:13+00:00
objets-trouves-restitution,d50f0832567e936884759f366e8155ff4419292a,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-09-03T13:40:54+00:00
objets-trouves-restitution,6daeaa5fa3d7ad865d9c9b7278ae08263674eb79,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-09-03T13:40:36+00:00
objets-trouves-restitution,5504f2a297e309a251e7fe71b2610b5f00792765,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-09-03T13:31:52+00:00
objets-trouves-restitution,bf90bb8e22211f1506107e7228777a289d7eb584,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-09-03T13:25:16+00:00
objets-trouves-restitution,6d0856fc801adabeb8d6db84253b5d78c8dd62f0,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-09-03T13:19:18+00:00
objets-trouves-restitution,4e6935160be0615eb15693e9eb352d25b5c4e3e4,2023-04-06T09:01:33.082Z,0087113001,2020-09-04T07:56:27+00:00,"Bijoux, montres",Paris Est,Autres bijoux,Objet trouvé,2020-09-03T13:02:10+00:00
objets-trouves-restitution,58af7b064fa6535a4376bafa1696139c1f02dd00,2023-04-06T09:01:33.082Z,0087113001,2020-09-04T14:05:31+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Sacoche ventrale, banane",Objet trouvé,2020-09-03T09:08:39+00:00
objets-trouves-restitution,26160c60822a5b6a1124c7c00d6d11be18fc2f27,2023-04-06T09:01:33.082Z,0087113001,2020-09-03T13:08:13+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-03T09:01:43+00:00
objets-trouves-restitution,48a92aa641ebc67ebace386a522779f4343cae60,2023-04-06T09:01:33.082Z,0087113001,2020-09-03T09:58:45+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-09-03T08:24:35+00:00
objets-trouves-restitution,75b56ad52035d8fdd19fba51043c2efe9ab50a36,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-02T17:09:01+00:00
objets-trouves-restitution,51caa72bff9bcab04f4668979352b66d704f8eb2,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-02T10:16:06+00:00
objets-trouves-restitution,76a2429e14ea4607cbd7f1c3b41992d75bf047c8,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-01T17:32:47+00:00
objets-trouves-restitution,ed79868e458fd953de228b00e485a926c467e634,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-01T12:58:44+00:00
objets-trouves-restitution,fb79e633f6b48495df4e4c4d0e02603502e99878,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-09-01T12:49:48+00:00
objets-trouves-restitution,e3467b2806ef89d1dd719d638792f0fa525e0d44,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-09-01T08:21:21+00:00
objets-trouves-restitution,46e9912a854da1168255ef08f48193cd432df1fe,2023-04-06T09:01:33.082Z,0087113001,,Pièces d'identités et papiers personnels,Paris Est,Pièce d'identité personnelle et autre,Objet trouvé,2020-09-01T08:16:36+00:00
objets-trouves-restitution,4aad414eb6e5eeda660d9273e195ef72c937160c,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-09-01T06:36:24+00:00
objets-trouves-restitution,a5a3f102a897e1e55430519d82916236292eefca,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-08-31T14:39:59+00:00
objets-trouves-restitution,e2a2b1c9dd34894cf958be52fbceaabc0542b331,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-08-31T14:36:32+00:00
objets-trouves-restitution,6eadebb6fcfef4870f68d06f22ff2a1a289ed9d6,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2020-08-31T09:41:13+00:00
objets-trouves-restitution,0fc2e7381d31a1be1efc417ad1a4b45f275a2217,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-08-29T08:42:02+00:00
objets-trouves-restitution,3b934fd09716ffbc035e310408a14ae5ec7a6278,2023-04-06T09:01:33.082Z,0087113001,2020-08-28T12:09:06+00:00,Pièces d'identités et papiers personnels,Paris Est,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-08-28T11:16:18+00:00
objets-trouves-restitution,6433276fd684c56cde57a3079e16d59afa6b88b0,2023-04-06T09:01:33.082Z,0087113001,2020-09-01T07:00:11+00:00,"Vêtements, chaussures",Paris Est,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2020-08-28T09:00:10+00:00
objets-trouves-restitution,22978e55e2e596795ab03bb0be126adac6a9538f,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-08-28T07:34:18+00:00
objets-trouves-restitution,6663f4f46288771a56b70c378a2bb2f983e64a2e,2023-04-06T09:01:33.082Z,0087113001,2020-08-29T06:51:22+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2020-08-27T14:07:44+00:00
objets-trouves-restitution,1dc822afa2b27bb0c57cc25a63ba68497522aabe,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-08-27T09:34:28+00:00
objets-trouves-restitution,100a3c1828f9999cc5dc1f7337b5c67267c838e2,2023-04-06T09:01:33.082Z,0087113001,,"Bagagerie: sacs, valises, cartables",Paris Est,Sac à dos,Objet trouvé,2020-08-27T09:08:59+00:00
objets-trouves-restitution,c1f977b40c05d54addb260b123f180e9b3311d72,2023-04-06T09:01:33.082Z,0087113001,,"Appareils électroniques, informatiques, appareils photo",Paris Est,Téléphone portable,Objet trouvé,2020-08-27T06:35:54+00:00
objets-trouves-restitution,2f83c4e5209cf6b6d92cd99fd25c024333f27a8c,2023-04-06T09:01:33.082Z,0087113001,2020-09-07T10:46:35+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Est,Livre numérique,Objet trouvé,2020-08-25T13:04:22+00:00
objets-trouves-restitution,1569ba016b8512c1addf4507beb9d0f581e5bf9f,2023-04-06T09:01:33.082Z,0087113001,,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2020-08-25T12:08:55+00:00
objets-trouves-restitution,48c8658b85f568e56c60a261320fa894651e549f,2023-04-06T09:01:33.082Z,0087113001,2020-08-27T06:20:26+00:00,"Bagagerie: sacs, valises, cartables",Paris Est,"Sacoche ventrale, banane",Objet trouvé,2020-08-25T07:16:09+00:00
