datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date,fields.gc_obo_date_heure_restitution_c
objets-trouves-restitution,bbe3a2feb7af48c630e62764e13d0dc983736be2,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Autre pièce ou papier personnel,Objet trouvé,2020-02-13T09:46:09+00:00,
objets-trouves-restitution,8eaeab9742d7b5064ea2db26b1f60e6e6c020835,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-02-13T09:15:01+00:00,
objets-trouves-restitution,6f2fa84daad3f58e3c5968581c03257b18277550,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Pièce d'identité personnelle et autre,Objet trouvé,2020-02-13T09:04:45+00:00,
objets-trouves-restitution,22166785d54af9bec7a57ea979e7f4e2d3dd4d16,2023-04-06T09:01:33.082Z,0087384008,"Livres, articles de papéterie",Paris Saint-Lazare,Livre de poche,Objet trouvé,2020-02-13T08:49:52+00:00,
objets-trouves-restitution,993f635bd359536f2f172ae58e9d8123cbc9745a,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Nécessaire, mallette de toilette, sac de maquillage",Objet trouvé,2020-02-13T08:34:36+00:00,
objets-trouves-restitution,4c674c93e68def3a52c20c6e7ab15fdcc42eb323,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-02-13T08:24:17+00:00,
objets-trouves-restitution,bd3750d0357463032498a5cf1a244bf5fbb4dcf9,2023-04-06T09:01:33.082Z,0087384008,"Vêtements, chaussures",Paris Saint-Lazare,"Foulard, écharpe",Objet trouvé,2020-02-13T08:07:59+00:00,
objets-trouves-restitution,bcd1afe8e28e934b3fe86b41c5ca4fcf824581b6,2023-04-06T09:01:33.082Z,0087384008,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,"Clés, porte-clés",Objet trouvé,2020-02-13T06:03:04+00:00,
objets-trouves-restitution,343a01923c9687a036e2853d20806952208967e3,2023-04-06T09:01:33.082Z,0087384008,"Vêtements, chaussures",Paris Saint-Lazare,Autres vêtements,Objet trouvé,2020-02-12T19:54:19+00:00,
objets-trouves-restitution,9bad7349eef573b4617815ee263fd7c274870a00,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-02-12T19:51:27+00:00,2020-02-19T13:36:40+00:00
objets-trouves-restitution,0a515614ba59f85000d92406cc4007804eebaf7d,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2020-02-12T15:46:23+00:00,2020-02-13T10:20:04+00:00
objets-trouves-restitution,6867a208c241a2e62a8274054abadc74f5480c68,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Diplôme, papiers personnels",Objet trouvé,2020-02-12T14:00:52+00:00,
objets-trouves-restitution,7bca78cc7a9bcc33e1d0ddacebf31a1883780f7e,2023-04-06T09:01:33.082Z,0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sacoche ventrale, banane",Objet trouvé,2020-02-12T13:31:02+00:00,2020-02-19T13:43:02+00:00
objets-trouves-restitution,f0509b60191a6917a6281c75e9ddf1672576d776,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-12T11:32:40+00:00,
objets-trouves-restitution,51ba2761003826c53e54ba07fd38c01ee10e2050,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-12T11:21:29+00:00,
objets-trouves-restitution,ba44b55b3ab15f311346109d7b49bd51e2d67499,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-02-12T11:08:40+00:00,
objets-trouves-restitution,a119e96ea93099ee99ca3d14e449156fed6fc7c3,2023-04-06T09:01:33.082Z,0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Carte d'abonnement,Objet trouvé,2020-02-12T10:20:15+00:00,
objets-trouves-restitution,f5f7a8a22a8e2a1d6d2a234f340645fedb787a18,2023-04-06T09:01:33.082Z,0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-12T06:46:04+00:00,
