datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date,fields.gc_obo_date_heure_restitution_c
objets-trouves-restitution,cdf7724eec363f712b0f1e78b7683c4517480ac4,2023-04-06T09:01:33.082Z,0087686667,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-02-26T10:46:09+00:00,2020-03-03T09:47:51+00:00
objets-trouves-restitution,0f47db49f6d620698ea75fb787931fa9d65c813e,2023-04-06T09:01:33.082Z,0087686667,"Livres, articles de papéterie",Paris Bercy,Livre relié,Objet trouvé,2020-02-25T19:58:01+00:00,
objets-trouves-restitution,97d6bcbb4fd068cba39ad453884f1b010237d7f9,2023-04-06T09:01:33.082Z,0087686667,Optique,Paris Bercy,Lunettes en étui,Objet trouvé,2020-02-25T19:53:52+00:00,
objets-trouves-restitution,f4782595be94eddcb248be91c10e6f467024617f,2023-04-06T09:01:33.082Z,0087686667,"Livres, articles de papéterie",Paris Bercy,Livre relié,Objet trouvé,2020-02-25T19:50:43+00:00,
objets-trouves-restitution,80b2184cef477717eaa44b21f8dd4af085292319,2023-04-06T09:01:33.082Z,0087686667,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-25T19:45:13+00:00,
objets-trouves-restitution,c4b9e92265e88d0aa0625d87ea2a32b4a9170d9a,2023-04-06T09:01:33.082Z,0087686667,"Livres, articles de papéterie",Paris Bercy,Livre de poche,Objet trouvé,2020-02-25T19:39:22+00:00,
objets-trouves-restitution,972f793c23c8baea5f85eaf1e8d0c55d195c533f,2023-04-06T09:01:33.082Z,0087686667,"Porte-monnaie / portefeuille, argent, titres",Paris Bercy,"Porte-monnaie, portefeuille",Objet trouvé,2020-02-25T19:35:24+00:00,
objets-trouves-restitution,9d9120da43064022ac71fd576ea1e05760a86631,2023-04-06T09:01:33.082Z,0087686667,Pièces d'identités et papiers personnels,Paris Bercy,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-02-25T19:29:46+00:00,2020-02-26T10:48:14+00:00
objets-trouves-restitution,ab89059f64a88658a10e916b1b50d408f4eaefb6,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2020-02-25T19:11:53+00:00,
objets-trouves-restitution,369173b667cf3cc83885d67a112dd2d5f80aeebe,2023-04-06T09:01:33.082Z,0087686667,"Bagagerie: sacs, valises, cartables",Paris Bercy,Sac à dos,Objet trouvé,2020-02-25T17:59:47+00:00,2020-02-25T18:01:16+00:00
objets-trouves-restitution,d21c579a928b7644804b141ae95b1d6c541472da,2023-04-06T09:01:33.082Z,0087686667,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2020-02-25T07:50:04+00:00,2020-02-28T13:52:52+00:00
objets-trouves-restitution,37c13a451563a3c74ba85fc3d1b510130286bd33,2023-04-06T09:01:33.082Z,0087686667,Pièces d'identités et papiers personnels,Paris Bercy,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-02-24T20:24:05+00:00,
objets-trouves-restitution,04d2774292c69191eef43d24569cb5829ffd65d3,2023-04-06T09:01:33.082Z,0087686667,Pièces d'identités et papiers personnels,Paris Bercy,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-02-24T20:21:02+00:00,
objets-trouves-restitution,76220111beef0f155bc4592165609ba714f07c37,2023-04-06T09:01:33.082Z,0087686667,"Appareils électroniques, informatiques, appareils photo",Paris Bercy,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2020-02-24T20:16:05+00:00,2020-02-29T12:50:59+00:00
objets-trouves-restitution,6c1bced5af6758507652bd48110139d032f504cd,2023-04-06T09:01:33.082Z,0087686667,Pièces d'identités et papiers personnels,Paris Bercy,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2020-02-24T10:15:36+00:00,
