datasetid,recordid,record_timestamp,fields.gc_obo_gare_origine_r_code_uic_c,fields.gc_obo_date_heure_restitution_c,fields.gc_obo_type_c,fields.gc_obo_gare_origine_r_name,fields.gc_obo_nature_c,fields.gc_obo_nom_recordtype_sc_c,fields.date
objets-trouves-restitution,d1bb1f6355a38f53db87dc4a04ae40a7d3cc0ea0,2023-04-06T09:01:33.082Z,0087547000,2019-03-07T11:38:28+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-03-07T11:33:06+00:00
objets-trouves-restitution,60c600d648d1194e2872a082bf82fc7227aa2ed4,2023-04-06T09:01:33.082Z,0087547000,2019-03-06T18:56:58+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-03-06T18:54:03+00:00
objets-trouves-restitution,769cdc1b028a2d04542642fc81efcac7475a09cf,2023-04-06T09:01:33.082Z,0087547000,,Pièces d'identités et papiers personnels,Paris Austerlitz,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2019-03-06T17:59:06+00:00
objets-trouves-restitution,3864d87f8acae081f34fd80a6bd9906fcca3de14,2023-04-06T09:01:33.082Z,0087547000,2019-03-06T13:10:08+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-03-06T13:08:22+00:00
objets-trouves-restitution,264a4eb1f50dcc3f8665aef2a97c0733c5ad5ad2,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-03-06T09:07:48+00:00
objets-trouves-restitution,070015f48f9ede0a1dc4db5baac95238002ad5ec,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-03-06T09:05:38+00:00
objets-trouves-restitution,26b278e3f1761f6bf20d22389ba794e41a5eae4e,2023-04-06T09:01:33.082Z,0087547000,2019-03-06T18:57:26+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-03-06T07:33:11+00:00
objets-trouves-restitution,7af6f35cee44b55b0324a7768aa7971517d6a56a,2023-04-06T09:01:33.082Z,0087547000,2019-03-06T09:11:45+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-03-04T14:19:58+00:00
objets-trouves-restitution,4d679aeb5f3b2fa63d1d8af65c91b4c17c31a1f3,2023-04-06T09:01:33.082Z,0087547000,2019-03-02T16:32:42+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2019-03-02T16:27:46+00:00
objets-trouves-restitution,63998c09180c75fd71eb1c145c222cdb298b9be0,2023-04-06T09:01:33.082Z,0087547000,2019-02-28T18:23:59+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-28T18:17:08+00:00
objets-trouves-restitution,2563429ee0950cbc3a25809e177771ebb416fc54,2023-04-06T09:01:33.082Z,0087547000,2019-02-26T12:56:34+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,Pièce d'identité personnelle et autre,Objet trouvé,2019-02-26T12:53:50+00:00
objets-trouves-restitution,19c48726a712a6e8d9e7c8f0955dd0f307e83466,2023-04-06T09:01:33.082Z,0087547000,2019-02-26T12:15:05+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-26T10:31:47+00:00
objets-trouves-restitution,c22b979da10ee5762d346ccb0d3e83121d964fd4,2023-04-06T09:01:33.082Z,0087547000,2019-02-28T07:43:51+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-02-26T07:51:00+00:00
objets-trouves-restitution,660ff12b46d46890557bac910c0ad89b4e8975a7,2023-04-06T09:01:33.082Z,0087547000,,"Articles d'enfants, de puériculture",Paris Austerlitz,"Jeu électronique (console de jeux: Gameboy, PSP, DS, …)",Objet trouvé,2019-02-26T07:21:34+00:00
objets-trouves-restitution,b1dc4bffaea217fcb6b446665a9cb5304ce7351b,2023-04-06T09:01:33.082Z,0087547000,2019-02-23T09:25:47+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-23T09:23:17+00:00
objets-trouves-restitution,6c7184b129a8930a79b380cf428c00c750774372,2023-04-06T09:01:33.082Z,0087547000,2019-02-22T11:16:05+00:00,Pièces d'identités et papiers personnels,Paris Austerlitz,Pièce d'identité personnelle et autre,Objet trouvé,2019-02-22T11:14:06+00:00
objets-trouves-restitution,50e69b64b897e011e32a72c9d593c71b0671e4f5,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:16:14+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-22T11:04:26+00:00
objets-trouves-restitution,4178a2f50c9b84a037dbf44324b3e432053251c5,2023-04-06T09:01:33.082Z,0087547000,2019-03-02T11:35:25+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-22T10:38:35+00:00
objets-trouves-restitution,80bff5073edc599fcf8cf575d29d6cd85739c76b,2023-04-06T09:01:33.082Z,0087547000,2019-02-22T15:34:03+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-22T10:09:51+00:00
objets-trouves-restitution,5a5ff0eeced0fc9cf5f18fbd1e0db8676008312b,2023-04-06T09:01:33.082Z,0087547000,2019-02-22T17:39:06+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-22T09:53:04+00:00
objets-trouves-restitution,a93ea59b384f09aa67319888c4e16b6901b1c9e4,2023-04-06T09:01:33.082Z,0087547000,2019-02-22T07:59:52+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-02-22T07:56:50+00:00
objets-trouves-restitution,e053e7e7c237a597a0c78ba75a87b1e5e57c26cf,2023-04-06T09:01:33.082Z,0087547000,2019-02-21T13:44:59+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-20T16:03:22+00:00
objets-trouves-restitution,21d7e8db7acdaecc89e608d57694b20eef91cb07,2023-04-06T09:01:33.082Z,0087547000,2019-02-23T16:45:13+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-02-20T12:52:13+00:00
objets-trouves-restitution,5e385c7342d2f37806ff98ff857b84c31d0e7870,2023-04-06T09:01:33.082Z,0087547000,2019-02-20T12:34:18+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-02-20T12:04:37+00:00
objets-trouves-restitution,beea37cccbae901a5963c96cc2e550f2193f955b,2023-04-06T09:01:33.082Z,0087547000,2019-02-19T16:34:18+00:00,"Livres, articles de papéterie",Paris Austerlitz,Chemise à rabat,Objet trouvé,2019-02-19T16:33:13+00:00
objets-trouves-restitution,2afcffd8e59aadb97635d5adf4672faadad1c9b3,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-19T10:36:40+00:00
objets-trouves-restitution,807accca4ffbafe4fa867322d6aac2e3430c9d4e,2023-04-06T09:01:33.082Z,0087547000,2019-03-26T10:36:09+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-19T10:33:09+00:00
objets-trouves-restitution,509bdb9247e46d1227ea42cf12dcde7773206a3e,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-19T10:30:36+00:00
objets-trouves-restitution,0a6cfa9fea981f5f34ecb0d07489f820a083339f,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-19T07:28:04+00:00
objets-trouves-restitution,c0b018fe8078a1a163a94ea2cb67a8d3e88a11a6,2023-04-06T09:01:33.082Z,0087547000,2019-02-18T13:11:57+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-02-18T12:35:43+00:00
objets-trouves-restitution,88bc2e33d912f509661784a1941acfb10f0d2fa1,2023-04-06T09:01:33.082Z,0087547000,2019-02-19T07:21:41+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-02-18T11:34:03+00:00
objets-trouves-restitution,9b148be6f93f50d4ff7c37e9eb5134fc5aab584a,2023-04-06T09:01:33.082Z,0087547000,2019-02-16T12:05:52+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-02-16T12:04:08+00:00
objets-trouves-restitution,734b1a60130d0c7d559deecbd29ed2e6286cf8c6,2023-04-06T09:01:33.082Z,0087547000,2019-02-16T10:56:11+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-16T10:52:38+00:00
objets-trouves-restitution,f88285d6df83dabac770df7065332c1a0343c283,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-16T08:16:05+00:00
objets-trouves-restitution,f5f77d5d2abc1546c88cfe58a4f357dc16581b41,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:16:05+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-02-15T08:58:42+00:00
objets-trouves-restitution,58a20d68a673e3b5da7d2c0d270fc96957f3d004,2023-04-06T09:01:33.082Z,0087547000,2019-02-14T10:33:01+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-02-13T18:24:47+00:00
objets-trouves-restitution,945ab4ac21d814435145c6abfa398cc716cf2a32,2023-04-06T09:01:33.082Z,0087547000,2019-02-28T08:28:48+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-13T18:02:21+00:00
objets-trouves-restitution,1babf887c79881685861de2fcfe1c82e92006cfe,2023-04-06T09:01:33.082Z,0087547000,2019-02-14T11:19:12+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-02-13T14:06:25+00:00
objets-trouves-restitution,9f89d19768dd71b8a838a11afc9cf47b4831ba0c,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2019-02-13T13:01:46+00:00
objets-trouves-restitution,bc978fc8127efcf990aa661ca97765dc5a6f3c79,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:23:52+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-13T08:48:52+00:00
objets-trouves-restitution,3405f0c4991879bb9c68c165c2cf54ea9aa0b566,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-13T08:12:18+00:00
objets-trouves-restitution,8628626e459441ca4ec5c6f0582b4f3c809f1f2a,2023-04-06T09:01:33.082Z,0087547000,2019-02-13T09:20:49+00:00,Divers,Paris Austerlitz,Autres divers,Objet trouvé,2019-02-12T13:56:36+00:00
objets-trouves-restitution,b7656569a7a730c269b1ad5170b42b49e7bcd1d0,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-12T10:23:10+00:00
objets-trouves-restitution,ca4a04c689f928449448cc3b80ce1ac95d17649c,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2019-02-12T10:19:55+00:00
objets-trouves-restitution,2f0913aa8a25e09d5e08647dfe4de218c571d66f,2023-04-06T09:01:33.082Z,0087547000,2019-02-12T12:48:11+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2019-02-12T09:26:02+00:00
objets-trouves-restitution,9d595cad20e16a7151ced078b584f5925ae918d3,2023-04-06T09:01:33.082Z,0087547000,2019-02-11T20:37:17+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2019-02-11T20:35:42+00:00
objets-trouves-restitution,3e285c6f7ad13900aca04eb4352d577829c88f60,2023-04-06T09:01:33.082Z,0087547000,2019-02-11T18:55:47+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-02-11T18:44:37+00:00
objets-trouves-restitution,48aa96b9bdaa14e9d1db493faeaaa1c50555f9b0,2023-04-06T09:01:33.082Z,0087547000,2019-02-11T16:41:29+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-02-11T16:34:06+00:00
objets-trouves-restitution,dcb0c6af472cabab965a67499795f07311b5cd0e,2023-04-06T09:01:33.082Z,0087547000,2019-02-14T16:20:13+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-02-07T07:52:05+00:00
objets-trouves-restitution,bfcd4c25da7ff67088b8c10f32013d209659fe34,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-02-06T15:13:17+00:00
objets-trouves-restitution,59b467a678fad3e88d7cd1f50b9ae1f4a48d89c3,2023-04-06T09:01:33.082Z,0087547000,2019-02-05T09:51:15+00:00,Optique,Paris Austerlitz,Lunettes,Objet trouvé,2019-02-05T07:45:38+00:00
objets-trouves-restitution,79667c5a64ddc419b89c9771ccd13e9830eb9daf,2023-04-06T09:01:33.082Z,0087547000,2019-02-02T16:31:39+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-02T16:30:32+00:00
objets-trouves-restitution,be067c19de16c6db88ecfc9db1b33532abdf1582,2023-04-06T09:01:33.082Z,0087547000,2019-02-02T13:15:18+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-02-02T12:40:14+00:00
objets-trouves-restitution,f9c5b082fec77e9ad4a3b32c52db57462fdc6b78,2023-04-06T09:01:33.082Z,0087547000,2019-01-31T09:43:45+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-01-30T18:33:00+00:00
objets-trouves-restitution,d6f1c312cfd525340bbcff99d61490f307ae41e0,2023-04-06T09:01:33.082Z,0087547000,2019-01-30T13:24:59+00:00,Divers,Paris Austerlitz,Autres divers,Objet trouvé,2019-01-30T13:20:48+00:00
objets-trouves-restitution,e206fa0e9ddcf8655fa84d95b96507369eb32ab0,2023-04-06T09:01:33.082Z,0087547000,2019-01-29T11:48:54+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-29T07:56:11+00:00
objets-trouves-restitution,05ffc9578195990720237182ae470f3bae569824,2023-04-06T09:01:33.082Z,0087547000,2019-01-26T17:49:26+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-01-26T17:46:19+00:00
objets-trouves-restitution,386b707034eba6a763c4886d528081d652e4063e,2023-04-06T09:01:33.082Z,0087547000,2019-01-26T17:51:28+00:00,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2019-01-26T17:41:21+00:00
objets-trouves-restitution,64f7badedd0ecfef8318a3c8a03e06b5a370d431,2023-04-06T09:01:33.082Z,0087547000,,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-01-26T13:48:38+00:00
objets-trouves-restitution,444609052a6b6d6acc668eab84720cdf3a3becdb,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-26T09:12:39+00:00
objets-trouves-restitution,a2505634a6407f8c1e6f78c4e04495ce35dd0cf0,2023-04-06T09:01:33.082Z,0087547000,2019-01-25T19:03:47+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-01-25T18:58:55+00:00
objets-trouves-restitution,f8784352a23f74a8a5b27c04522802c3e4a93f70,2023-04-06T09:01:33.082Z,0087547000,2019-01-23T12:18:14+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-01-23T12:08:24+00:00
objets-trouves-restitution,332b3d7853faa4f3b647eacc00ffebad1b91eaed,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:26:58+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche ventrale, banane",Objet trouvé,2019-01-22T12:06:10+00:00
objets-trouves-restitution,fde390c453967ba96afce451a826c95dd0cfc8ae,2023-04-06T09:01:33.082Z,0087547000,2019-01-19T17:20:21+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-01-19T17:19:10+00:00
objets-trouves-restitution,5b2eb6115504f64663d83003090112fd4738cf0e,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-18T16:09:58+00:00
objets-trouves-restitution,53fb1abe78ccd5c483b88e453ffb645738c14ec8,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:26:48+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-18T12:55:50+00:00
objets-trouves-restitution,99ae5a784ffc451a18a2b5dd69ca77555689f430,2023-04-06T09:01:33.082Z,0087547000,2019-01-16T13:33:51+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Livre numérique,Objet trouvé,2019-01-16T13:30:53+00:00
objets-trouves-restitution,f36ec95a3bd6ddb584998a71182231506ae46c8c,2023-04-06T09:01:33.082Z,0087547000,2019-01-16T12:03:55+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-01-16T11:57:34+00:00
objets-trouves-restitution,4518fc48f90547022ad10e40ff266734c05d16fb,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:26:40+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-01-16T08:13:37+00:00
objets-trouves-restitution,a0c6670487e45ec782a7b7a38f43d9327802e073,2023-04-06T09:01:33.082Z,0087547000,2019-01-15T18:33:40+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-01-15T18:28:20+00:00
objets-trouves-restitution,e2aa2f18b2fff0f27166d4be6f7116df373ad361,2023-04-06T09:01:33.082Z,0087547000,2019-01-15T15:06:26+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-01-15T15:05:19+00:00
objets-trouves-restitution,2e0415e041a09bd4149d7860ee419af7111700b7,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Appareil audio portable (lecteur de CD, baladeur MP3, iPod, ... )",Objet trouvé,2019-01-15T09:41:01+00:00
objets-trouves-restitution,07bd74547d0a6a06343fc76fc3caf5ecbb0743f6,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-15T09:33:49+00:00
objets-trouves-restitution,f6065fbe14f4c0aeee77de140fdf4c7f6c173299,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-15T09:20:18+00:00
objets-trouves-restitution,8e0d67d3e4935ba99dd106f86ed73f0d5df904ca,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Tablette tactile,Objet trouvé,2019-01-15T07:18:23+00:00
objets-trouves-restitution,8f009412e8727fa0661e6809fa2d62d0ea362c41,2023-04-06T09:01:33.082Z,0087547000,,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-01-14T15:36:07+00:00
objets-trouves-restitution,20c15e6361420c460b67b62986393a3f9de660c1,2023-04-06T09:01:33.082Z,0087547000,2019-01-14T15:12:24+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2019-01-14T15:08:37+00:00
objets-trouves-restitution,d0fc568408ba99d97567c10996fca6155ff980c5,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:26:31+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à main,Objet trouvé,2019-01-14T11:31:27+00:00
objets-trouves-restitution,e00fcc13d20392104cbb0fcd15d30c8a125ee1f6,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-12T18:16:29+00:00
objets-trouves-restitution,41bf4602f004152b2a573c9b026c842ffb6682e9,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-11T10:39:04+00:00
objets-trouves-restitution,93e8179f53a183fecfe3e70a5631b6df8f2667b4,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-11T08:46:39+00:00
objets-trouves-restitution,ab6b9ce483ac73a444193b4d259fc7e0b776bb4c,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-11T07:48:42+00:00
objets-trouves-restitution,8e38996da3434432ffccea7834fd25060a0267a7,2023-04-06T09:01:33.082Z,0087547000,2019-01-16T08:19:43+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-10T17:56:41+00:00
objets-trouves-restitution,d1c5d8b6b01b9574fed43c3c96d4c38db99e00fc,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:26:24+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-01-09T14:11:27+00:00
objets-trouves-restitution,fda82b27b6997c4403a8fb79a54db983d778cc43,2023-04-06T09:01:33.082Z,0087547000,2019-01-09T12:23:34+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Valise, sac sur roulettes",Objet trouvé,2019-01-09T11:16:40+00:00
objets-trouves-restitution,c4d005482ddb2d216a91994008bebdc7d00841e5,2023-04-06T09:01:33.082Z,0087547000,2019-01-08T07:14:52+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-01-08T07:09:20+00:00
objets-trouves-restitution,6763e7ab8b6fe9ff88aae26c125f19dc88dd823f,2023-04-06T09:01:33.082Z,0087547000,2019-01-07T13:12:58+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,"Sacoche pour ordinateur, photo, vidéo",Objet trouvé,2019-01-07T11:51:26+00:00
objets-trouves-restitution,4728ccf212a994903e5a30dbcc130061c3acef53,2023-04-06T09:01:33.082Z,0087547000,2023-02-07T18:26:17+00:00,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Téléphone portable,Objet trouvé,2019-01-04T10:12:23+00:00
objets-trouves-restitution,2ea376d0f5b6030dfc6b6d28802f756c45430e43,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,"Tablette tactile protégée (étui, housse)",Objet trouvé,2019-01-03T18:02:36+00:00
objets-trouves-restitution,a0c5068cb198a1d2929d9ce3cd66b780c35bcaaa,2023-04-06T09:01:33.082Z,0087547000,2019-01-03T12:51:37+00:00,"Clés, porte-clés, badge magnétique",Paris Austerlitz,Badge magnétique,Objet trouvé,2019-01-03T12:39:50+00:00
objets-trouves-restitution,aec27ec9d85145a3d3b3fe13cf9ac266af94d10d,2023-04-06T09:01:33.082Z,0087547000,2019-01-04T13:25:09+00:00,"Bagagerie: sacs, valises, cartables",Paris Austerlitz,Sac à dos,Objet trouvé,2019-01-03T12:07:33+00:00
objets-trouves-restitution,1a927b2786c7a15f094b5d2c0a24a254dbb6cc15,2023-04-06T09:01:33.082Z,0087547000,,"Appareils électroniques, informatiques, appareils photo",Paris Austerlitz,Livre numérique,Objet trouvé,2019-01-03T08:59:57+00:00
objets-trouves-restitution,349eb7fe740a78f58ff665a38b7c2b5dc3874b30,2023-04-06T09:01:33.082Z,0087547000,2019-01-02T12:34:41+00:00,"Porte-monnaie / portefeuille, argent, titres",Paris Austerlitz,"Porte-monnaie, portefeuille",Objet trouvé,2019-01-02T12:01:24+00:00
